datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-09-26 13:15:03.700295,"(-0.0526777058839798, 0.2799479365348816, 1.5139119625091553)","(-0.0576254203915596, 0.1484566628932953, 1.4719676971435547)","(-0.05772702395915985, 0.0718151107430458, 1.4612466096878052)","(-0.05804675444960594, -0.165180042386055, 1.4180002212524414)","(-0.05927199497818947, -0.4923657476902008, 1.3449211120605469)","(0.10488304495811462, 0.041255299001932144, 1.4583325386047363)","(-0.22817462682724, 0.022484485059976578, 1.4146136045455933)","(0.02235967107117176, -0.48065483570098877, 1.3173730373382568)","(-0.13810862600803375, -0.4782683849334717, 1.3014535903930664)","(0.14450426399707794, -0.24604375660419464, 1.3304288387298584)","(0.20219583809375763, -0.4826369881629944, 1.318495750427246)","(0.16553963720798492, -0.508828341960907, 1.288538932800293)","(0.13614927232265472, -0.5726330876350403, 1.2241523265838623)","(0.20043104887008667, -0.5024082660675049, 1.298352837562561)","(-0.1922391653060913, -0.2214507758617401, 1.2867512702941895)","(-0.20943348109722137, -0.42879441380500793, 1.1876083612442017)","(-0.25563985109329224, -0.4771345555782318, 1.225037693977356)","(-0.2928195595741272, -0.5580061674118042, 1.1931685209274292)","(-0.30421289801597595, -0.4668427109718323, 1.1955000162124634)","(0.07633503526449203, -0.8431556224822998, 1.211050033569336)","(0.12448065727949142, -1.17256760597229, 1.1411911249160767)","(0.14207695424556732, -1.1736793518066406, 1.0048036575317383)","(-0.16466501355171204, -0.8441782593727112, 1.2005218267440796)","(-0.19071950018405914, -1.1766318082809448, 1.135521411895752)","(-0.17971962690353394, -1.181492805480957, 0.998666524887085)"
2022-09-26 13:15:03.733207,"(-0.056403741240501404, 0.2805344760417938, 1.5146180391311646)","(-0.06058808043599129, 0.14920836687088013, 1.4728842973709106)","(-0.060543231666088104, 0.07248764485120773, 1.4622408151626587)","(-0.060306042432785034, -0.16488614678382874, 1.419232964515686)","(-0.06060287728905678, -0.4926736354827881, 1.3463714122772217)","(0.10181368887424469, 0.043075479567050934, 1.458818793296814)","(-0.22947023808956146, 0.02229490876197815, 1.413770079612732)","(0.021014146506786346, -0.4807697832584381, 1.3191114664077759)","(-0.13930857181549072, -0.47873562574386597, 1.3026710748672485)","(0.14306296408176422, -0.24448466300964355, 1.3321237564086914)","(0.20192207396030426, -0.4838017225265503, 1.3200337886810303)","(0.19248588383197784, -0.5148674249649048, 1.3207758665084839)","(0.17018727958202362, -0.5627772808074951, 1.3009569644927979)","(0.23932524025440216, -0.4902920722961426, 1.3328889608383179)","(-0.19264522194862366, -0.22197386622428894, 1.2858904600143433)","(-0.2092185616493225, -0.4297352731227875, 1.187628149986267)","(-0.25715968012809753, -0.47886499762535095, 1.225024700164795)","(-0.3045182228088379, -0.5536251068115234, 1.18815016746521)","(-0.27663862705230713, -0.4496517777442932, 1.2131000757217407)","(0.07574813812971115, -0.8436250686645508, 1.2115840911865234)","(0.12446539103984833, -1.1728296279907227, 1.140724778175354)","(0.1423799693584442, -1.1736576557159424, 1.0043683052062988)","(-0.16018295288085938, -0.8458026051521301, 1.2025569677352905)","(-0.18120089173316956, -1.1787738800048828, 1.1383715867996216)","(-0.16918209195137024, -1.183840036392212, 1.0016635656356812)"
2022-09-26 13:15:03.767116,"(-0.06079544126987457, 0.2812642455101013, 1.5150268077850342)","(-0.06425312161445618, 0.14964792132377625, 1.4731025695800781)","(-0.06412140280008316, 0.07289574295282364, 1.4626535177230835)","(-0.06353571265935898, -0.16470138728618622, 1.420253038406372)","(-0.06310222297906876, -0.4929521083831787, 1.348148226737976)","(0.09954705834388733, 0.044238798320293427, 1.458904504776001)","(-0.2338383048772812, 0.022473439574241638, 1.41256844997406)","(0.018463697284460068, -0.48111701011657715, 1.3211246728897095)","(-0.1415524035692215, -0.4789453446865082, 1.3042291402816772)","(0.15398167073726654, -0.24722261726856232, 1.3493576049804688)","(0.19538623094558716, -0.464794397354126, 1.297956109046936)","(0.1946372538805008, -0.49569085240364075, 1.3205209970474243)","(0.19738802313804626, -0.5566924214363098, 1.3109396696090698)","(0.23662441968917847, -0.492060124874115, 1.2644166946411133)","(-0.26597464084625244, -0.2581961452960968, 1.306788682937622)","(-0.2563866674900055, -0.4677385985851288, 1.212424874305725)","(-0.2987009286880493, -0.4992053210735321, 1.2340407371520996)","(-0.3234550654888153, -0.5719260573387146, 1.1864832639694214)","(-0.3283517360687256, -0.4686574637889862, 1.1969714164733887)","(0.07390761375427246, -0.8444536924362183, 1.2131022214889526)","(0.12312876433134079, -1.1735613346099854, 1.141887903213501)","(0.14134424924850464, -1.1743308305740356, 1.0055800676345825)","(-0.15539434552192688, -0.8467336297035217, 1.2017143964767456)","(-0.17021001875400543, -1.1797916889190674, 1.1354268789291382)","(-0.15700602531433105, -1.184218168258667, 0.9987165927886963)"
2022-09-26 13:15:03.801025,"(-0.06590458005666733, 0.28178340196609497, 1.515030860900879)","(-0.06684352457523346, 0.1502097249031067, 1.473458170890808)","(-0.06688389182090759, 0.07347540557384491, 1.463017463684082)","(-0.06670399010181427, -0.16418549418449402, 1.4206827878952026)","(-0.06635253131389618, -0.49274295568466187, 1.348652720451355)","(0.09948967397212982, 0.04405922815203667, 1.4592926502227783)","(-0.2378157675266266, 0.023433081805706024, 1.4108669757843018)","(0.015147984959185123, -0.48101502656936646, 1.3220906257629395)","(-0.14455632865428925, -0.47863879799842834, 1.304323434829712)","(0.18174012005329132, -0.2475442737340927, 1.3741470575332642)","(0.25468263030052185, -0.458547979593277, 1.337673544883728)","(0.2463732659816742, -0.513481855392456, 1.348199486732483)","(0.22810481488704681, -0.5463827848434448, 1.3373141288757324)","(0.2824912369251251, -0.4973854422569275, 1.3523809909820557)","(-0.3100986182689667, -0.26374128460884094, 1.3092575073242188)","(-0.3392700254917145, -0.4809432327747345, 1.2377763986587524)","(-0.3690137267112732, -0.4989076256752014, 1.2370895147323608)","(-0.429554283618927, -0.568377673625946, 1.2389296293258667)","(-0.39866793155670166, -0.46377572417259216, 1.2452632188796997)","(0.07548965513706207, -0.8445277810096741, 1.2153211832046509)","(0.12887822091579437, -1.173228144645691, 1.1453394889831543)","(0.14829722046852112, -1.1740564107894897, 1.0092544555664062)","(-0.13516320288181305, -0.8480613231658936, 1.2053107023239136)","(-0.1295625865459442, -1.1819876432418823, 1.142228364944458)","(-0.11288391053676605, -1.1868027448654175, 1.005972146987915)"
2022-09-26 13:15:03.834951,"(-0.07151760160923004, 0.28237125277519226, 1.5150238275527954)","(-0.07100695371627808, 0.15090084075927734, 1.4735215902328491)","(-0.0706530511379242, 0.07411111146211624, 1.463165283203125)","(-0.06931760907173157, -0.1637762486934662, 1.4210600852966309)","(-0.06761820614337921, -0.4926375150680542, 1.3491796255111694)","(0.10020051151514053, 0.04322290048003197, 1.460758090019226)","(-0.24441543221473694, 0.02217383123934269, 1.4089796543121338)","(0.013697008602321148, -0.4810921251773834, 1.3231844902038574)","(-0.14565911889076233, -0.47839075326919556, 1.3044344186782837)","(0.21120955049991608, -0.23879022896289825, 1.3976677656173706)","(0.3082435131072998, -0.43994978070259094, 1.36362886428833)","(0.29775306582450867, -0.49859559535980225, 1.3577874898910522)","(0.2940978407859802, -0.5401318073272705, 1.3686953783035278)","(0.3408859372138977, -0.5001699328422546, 1.3876923322677612)","(-0.3432723879814148, -0.25375545024871826, 1.3011212348937988)","(-0.39593249559402466, -0.4744727611541748, 1.2248306274414062)","(-0.39479300379753113, -0.5237605571746826, 1.2111598253250122)","(-0.40984633564949036, -0.5927302241325378, 1.2088204622268677)","(-0.4605841040611267, -0.5263787508010864, 1.2532308101654053)","(0.07332699745893478, -0.8457744717597961, 1.2177459001541138)","(0.12595520913600922, -1.1748313903808594, 1.1490906476974487)","(0.1460483968257904, -1.1760145425796509, 1.0131347179412842)","(-0.13662651181221008, -0.8487582206726074, 1.2061965465545654)","(-0.1313742697238922, -1.182822823524475, 1.1439261436462402)","(-0.11401872336864471, -1.187905192375183, 1.007767677307129)"
2022-09-26 13:15:03.868871,"(-0.0770336166024208, 0.28272631764411926, 1.5146989822387695)","(-0.06947383284568787, 0.1503630131483078, 1.4732558727264404)","(-0.06946614384651184, 0.0737861692905426, 1.463025450706482)","(-0.06880716979503632, -0.16372939944267273, 1.421161413192749)","(-0.06735996901988983, -0.49223992228507996, 1.3496129512786865)","(0.10571485012769699, 0.041783496737480164, 1.4616471529006958)","(-0.24950551986694336, 0.02216261811554432, 1.4079374074935913)","(0.01432152558118105, -0.4801979959011078, 1.32433021068573)","(-0.14559988677501678, -0.4782944321632385, 1.3044883012771606)","(0.24469518661499023, -0.20074021816253662, 1.4205845594406128)","(0.36375123262405396, -0.38663217425346375, 1.3669997453689575)","(0.3640351891517639, -0.45502769947052, 1.3693920373916626)","(0.4007520377635956, -0.5095478892326355, 1.3413903713226318)","(0.3990227282047272, -0.4349672198295593, 1.3815555572509766)","(-0.3996438980102539, -0.202957883477211, 1.2915045022964478)","(-0.4588865041732788, -0.4088330566883087, 1.2116968631744385)","(-0.4755122661590576, -0.4678036570549011, 1.1982369422912598)","(-0.4872879087924957, -0.518200159072876, 1.1780303716659546)","(-0.4195871353149414, -0.49598056077957153, 1.2371667623519897)","(0.07301522046327591, -0.8460266590118408, 1.2187830209732056)","(0.12470773607492447, -1.1752694845199585, 1.1501779556274414)","(0.1449604630470276, -1.1765564680099487, 1.0141711235046387)","(-0.1301194429397583, -0.8497424125671387, 1.2080223560333252)","(-0.1192304864525795, -1.1839483976364136, 1.147461175918579)","(-0.10078732669353485, -1.1893362998962402, 1.0114365816116333)"
2022-09-26 13:15:03.901796,"(-0.08936192095279694, 0.28396841883659363, 1.5137670040130615)","(-0.08662431687116623, 0.1537633240222931, 1.474773645401001)","(-0.08309858292341232, 0.07715663313865662, 1.4647796154022217)","(-0.07368312031030655, -0.16079701483249664, 1.423371434211731)","(-0.06561938673257828, -0.48901671171188354, 1.352993130683899)","(0.10482735931873322, 0.044870469719171524, 1.4688279628753662)","(-0.26508456468582153, 0.02491854876279831, 1.4080637693405151)","(0.016300510615110397, -0.4759092330932617, 1.3294440507888794)","(-0.14422884583473206, -0.47628211975097656, 1.3061805963516235)","(0.3174329996109009, -0.12216664850711823, 1.4419670104980469)","(0.4922703802585602, -0.26042279601097107, 1.404089093208313)","(0.49266529083251953, -0.26523318886756897, 1.4091989994049072)","(0.5562355518341064, -0.3382209539413452, 1.4263426065444946)","(0.5091609954833984, -0.2402898520231247, 1.426727294921875)","(-0.4676011800765991, -0.09614171087741852, 1.284398078918457)","(-0.6245282888412476, -0.21386417746543884, 1.1643582582473755)","(-0.6685245037078857, -0.25832298398017883, 1.149835228919983)","(-0.6992511749267578, -0.29813310503959656, 1.123898983001709)","(-0.6231349110603333, -0.28462404012680054, 1.040600061416626)","(0.06804630905389786, -0.8447098731994629, 1.2222551107406616)","(0.11345849186182022, -1.174782633781433, 1.1524872779846191)","(0.1342158317565918, -1.1760989427566528, 1.0163772106170654)","(-0.19235961139202118, -0.8474925756454468, 1.2208973169326782)","(-0.23698532581329346, -1.179898738861084, 1.1707262992858887)","(-0.22548852860927582, -1.189932107925415, 1.0347908735275269)"
2022-09-26 13:15:03.936719,"(-0.09581122547388077, 0.2853269577026367, 1.512941598892212)","(-0.09552408754825592, 0.15568174421787262, 1.4755053520202637)","(-0.09096899628639221, 0.0791822299361229, 1.4658573865890503)","(-0.07794469594955444, -0.1585398018360138, 1.4253616333007812)","(-0.06535357236862183, -0.48663103580474854, 1.3559844493865967)","(0.10410843044519424, 0.04816963151097298, 1.4729915857315063)","(-0.2743854224681854, 0.026723306626081467, 1.4061100482940674)","(0.01663932576775551, -0.4729856550693512, 1.3339598178863525)","(-0.14404046535491943, -0.47464582324028015, 1.3077239990234375)","(0.32739150524139404, -0.061855219304561615, 1.4537384510040283)","(0.5334256291389465, -0.14698803424835205, 1.416296124458313)","(0.5650770664215088, -0.19227781891822815, 1.4219739437103271)","(0.5963402390480042, -0.22562916576862335, 1.4193425178527832)","(0.5584906339645386, -0.18982450664043427, 1.4320000410079956)","(-0.46998119354248047, -0.05728413537144661, 1.2895723581314087)","(-0.6564098596572876, -0.09361536800861359, 1.1593319177627563)","(-0.7180667519569397, -0.13198016583919525, 1.139747977256775)","(-0.7678598165512085, -0.16829760372638702, 1.0976884365081787)","(-0.6889583468437195, -0.16888558864593506, 1.050624966621399)","(0.07256333529949188, -0.8422399163246155, 1.2279552221298218)","(0.12153949588537216, -1.1720612049102783, 1.1593462228775024)","(0.14392513036727905, -1.1734904050827026, 1.023484468460083)","(-0.1884484887123108, -0.8469547629356384, 1.2203881740570068)","(-0.2297421395778656, -1.1796642541885376, 1.16845703125)","(-0.2164645791053772, -1.189315676689148, 1.032497763633728)"
2022-09-26 13:15:03.971638,"(-0.10183785110712051, 0.28731098771095276, 1.5127272605895996)","(-0.10172196477651596, 0.15813963115215302, 1.4751571416854858)","(-0.09700093418359756, 0.08175406605005264, 1.4661900997161865)","(-0.083036869764328, -0.15536071360111237, 1.428004503250122)","(-0.0670943558216095, -0.4825664460659027, 1.3623284101486206)","(0.103897325694561, 0.05387008935213089, 1.4777803421020508)","(-0.28576308488845825, 0.030672835186123848, 1.4018818140029907)","(0.014322012662887573, -0.4682139754295349, 1.3420864343643188)","(-0.14515820145606995, -0.4716767966747284, 1.311998963356018)","(0.33258458971977234, -0.005798802711069584, 1.4654743671417236)","(0.5488629341125488, -0.061686672270298004, 1.432554006576538)","(0.5457413196563721, -0.06070176884531975, 1.4381705522537231)","(0.6244802474975586, -0.10388210415840149, 1.436342477798462)","(0.5896061062812805, -0.07649210840463638, 1.4446001052856445)","(-0.5091306567192078, 0.009742139838635921, 1.284112811088562)","(-0.7018783092498779, 0.0036509493365883827, 1.1594148874282837)","(-0.7473762035369873, 0.002769917482510209, 1.1539080142974854)","(-0.7913467288017273, -0.009036283940076828, 1.1314195394515991)","(-0.7378395795822144, -0.030332546681165695, 1.0750000476837158)","(0.0876699686050415, -0.8347949385643005, 1.2359830141067505)","(0.15177197754383087, -1.1621519327163696, 1.1672570705413818)","(0.17757739126682281, -1.1627838611602783, 1.0319935083389282)","(-0.08542949706315994, -0.8443443775177002, 1.2333729267120361)","(-0.03611259162425995, -1.1772469282150269, 1.1889588832855225)","(-0.0076501499861478806, -1.1850641965866089, 1.0551228523254395)"
2022-09-26 13:15:04.006561,"(-0.10723494738340378, 0.2894209623336792, 1.5124109983444214)","(-0.10816285014152527, 0.16187447309494019, 1.4749047756195068)","(-0.1030217856168747, 0.08564963936805725, 1.466629147529602)","(-0.0876031145453453, -0.15070386230945587, 1.4306901693344116)","(-0.0683143138885498, -0.4765093922615051, 1.368577003479004)","(0.10419470071792603, 0.05989895761013031, 1.4817914962768555)","(-0.2941974103450775, 0.039750128984451294, 1.3997364044189453)","(0.012951849028468132, -0.4620860815048218, 1.348549246788025)","(-0.14613111317157745, -0.4662143588066101, 1.3175685405731201)","(0.3462669253349304, 0.04969455674290657, 1.4761378765106201)","(0.566353440284729, 0.028581075370311737, 1.4261047840118408)","(0.637924313545227, 0.025329576805233955, 1.458677887916565)","(0.6828861236572266, 0.004602586384862661, 1.446945071220398)","(0.6334380507469177, 0.016898883506655693, 1.467588186264038)","(-0.5153376460075378, 0.05680545046925545, 1.2916182279586792)","(-0.6934326887130737, 0.11408698558807373, 1.1574676036834717)","(-0.763211727142334, 0.13125160336494446, 1.1631540060043335)","(-0.8102787733078003, 0.14421260356903076, 1.161136269569397)","(-0.7422176599502563, 0.09226242452859879, 1.0709999799728394)","(0.09338521957397461, -0.8277149796485901, 1.2393699884414673)","(0.1635170578956604, -1.1535425186157227, 1.1679811477661133)","(0.1911182701587677, -1.1533467769622803, 1.032932996749878)","(-0.08675334602594376, -0.8391116261482239, 1.230510950088501)","(-0.03780472278594971, -1.1714701652526855, 1.1786409616470337)","(-0.008407432585954666, -1.1774065494537354, 1.044486165046692)"
2022-09-26 13:15:04.042535,"(-0.11121539771556854, 0.2911933958530426, 1.5116525888442993)","(-0.1152271181344986, 0.1673816442489624, 1.47430419921875)","(-0.10989970713853836, 0.09135885536670685, 1.4667737483978271)","(-0.09350770711898804, -0.1442931890487671, 1.4332637786865234)","(-0.07167350500822067, -0.46952998638153076, 1.3742369413375854)","(0.10382115095853806, 0.0681104063987732, 1.484937071800232)","(-0.3018606901168823, 0.05298508331179619, 1.3974248170852661)","(0.00918858963996172, -0.4556513726711273, 1.3541256189346313)","(-0.1489044725894928, -0.4590721130371094, 1.3230912685394287)","(0.3462398648262024, 0.09510338306427002, 1.4788516759872437)","(0.5633049011230469, 0.14913508296012878, 1.4565969705581665)","(0.6400144100189209, 0.14315085113048553, 1.4771076440811157)","(0.707341194152832, 0.14449061453342438, 1.4956154823303223)","(0.6557389497756958, 0.12670205533504486, 1.5220000743865967)","(-0.5240254402160645, 0.1199115663766861, 1.2887516021728516)","(-0.6955409049987793, 0.23163585364818573, 1.1879422664642334)","(-0.7605774402618408, 0.253666490316391, 1.1820952892303467)","(-0.8125151991844177, 0.2779478430747986, 1.1573013067245483)","(-0.75738126039505, 0.22277094423770905, 1.0956250429153442)","(0.09867152571678162, -0.8200950026512146, 1.243468999862671)","(0.1764584630727768, -1.144126296043396, 1.1708582639694214)","(0.20605844259262085, -1.1433532238006592, 1.0361313819885254)","(-0.1374664008617401, -0.8357346057891846, 1.2271593809127808)","(-0.13020816445350647, -1.1705551147460938, 1.1676099300384521)","(-0.10500170290470123, -1.1773574352264404, 1.0323723554611206)"
