datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-12-05 11:49:01.181572,"(0.0, 0.0, 0.0, 0.0)","(-0.172525554895401, 0.9297059774398804, -0.1585041582584381, -0.2841797471046448)","(-0.178777813911438, 0.9305446147918701, -0.1336505115032196, -0.29028046131134033)","(-0.18631094694137573, 0.9527062773704529, -0.0939335897564888, -0.2209421694278717)","(-0.19269756972789764, 0.9663431644439697, -0.08001835644245148, -0.1504846215248108)","(0.6516416072845459, 0.6249547004699707, -0.3923061192035675, -0.17575755715370178)","(0.8385934829711914, -0.5070652961730957, -0.057478323578834534, 0.1906357705593109)","(0.4690520167350769, 0.8049841523170471, -0.3145097494125366, -0.18186360597610474)","(0.737155020236969, -0.6620488166809082, 0.09327072650194168, -0.09795067459344864)","(0.9114997386932373, -0.1343332678079605, -0.22184240818023682, -0.3192315101623535)","(0.3523488938808441, -0.2674212157726288, 0.8179358839988708, 0.36785459518432617)","(0.3759772479534149, -0.241232767701149, 0.759880006313324, 0.4722607731819153)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7539602518081665, 0.020104536786675453, -0.6496002674102783, -0.09570378065109253)","(-0.6443248391151428, 0.20524734258651733, -0.29857349395751953, 0.6734782457351685)","(-0.49339568614959717, 0.046733416616916656, -0.49882394075393677, 0.7110213041305542)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8344137668609619, -0.1954709142446518, 0.4783777892589569, -0.19157129526138306)","(0.8361063599586487, -0.1711389124393463, 0.4979249835014343, -0.1539750099182129)","(0.0, 0.0, 0.0, 0.0)","(-0.5776219964027405, 0.04397338628768921, 0.8150228261947632, 0.012534154579043388)","(-0.5246924161911011, 0.09210769832134247, 0.8460100889205933, -0.021930966526269913)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.226545,"(-0.19242683053016663, 0.11922671645879745, 1.4986722469329834)","(-0.1063406839966774, 0.03424551337957382, 1.4201734066009521)","(-0.07413309812545776, -0.03163345158100128, 1.4342973232269287)","(0.024131659418344498, -0.23633973300457, 1.4663937091827393)","(0.15462738275527954, -0.5206941962242126, 1.4930872917175293)","(0.041905272752046585, -0.056422922760248184, 1.3120661973953247)","(-0.2699275612831116, -0.12963177263736725, 1.5236719846725464)","(0.21114423871040344, -0.48907944560050964, 1.4293173551559448)","(0.09083373099565506, -0.5273908972740173, 1.4813776016235352)","(-0.06861340254545212, -0.27962809801101685, 1.1601043939590454)","(-0.26030072569847107, -0.4237686097621918, 1.1148258447647095)","(-0.3162224292755127, -0.45070427656173706, 1.113608956336975)","(-0.38349756598472595, -0.45399901270866394, 1.0909132957458496)","(-0.31757470965385437, -0.4881950616836548, 1.1192857027053833)","(-0.29727280139923096, -0.41570231318473816, 1.473932147026062)","(-0.35981664061546326, -0.44820356369018555, 1.1446998119354248)","(-0.36137855052948, -0.4567016363143921, 1.10076904296875)","(-0.36694538593292236, -0.45577123761177063, 1.0871968269348145)","(-0.3206241726875305, -0.45445555448532104, 1.0756250619888306)","(0.1788790374994278, -0.7796535491943359, 1.2792069911956787)","(0.14497511088848114, -1.1434983015060425, 1.1324130296707153)","(0.08451934158802032, -1.1771094799041748, 1.008838176727295)","(0.07461030036211014, -0.789646565914154, 1.4834320545196533)","(0.05290835350751877, -1.2107561826705933, 1.5387609004974365)","(-0.0076717957854270935, -1.265059232711792, 1.4268063306808472)"
2022-12-05 11:49:01.226545,"(0.0, 0.0, 0.0, 0.0)","(-0.18412145972251892, 0.9277879595756531, -0.15815924108028412, -0.2833629250526428)","(-0.18887491524219513, 0.9287638068199158, -0.13418768346309662, -0.28934016823768616)","(-0.19573800265789032, 0.946399450302124, -0.0943404883146286, -0.2389865666627884)","(-0.200737863779068, 0.9583510160446167, -0.08317332714796066, -0.18533726036548615)","(0.6472552418708801, 0.6305438876152039, -0.39219900965690613, -0.17220619320869446)","(0.8391938805580139, -0.5057359933853149, -0.05429605394601822, 0.19244924187660217)","(0.4670349657535553, 0.7988320589065552, -0.3285618722438812, -0.1891898810863495)","(0.7393509745597839, -0.667163610458374, 0.06864342093467712, -0.05950627103447914)","(0.9143193364143372, -0.1325722187757492, -0.2157023549079895, -0.3160969316959381)","(0.43912985920906067, -0.3073575496673584, 0.776175856590271, 0.33203521370887756)","(0.45944082736968994, -0.29834553599357605, 0.7112301588058472, 0.4405176639556885)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-0.6392110586166382, -0.03541810065507889, 0.7627899050712585, 0.0911395251750946)","(0.550665557384491, -0.5347145199775696, 0.49500802159309387, -0.4072038233280182)","(0.5338687896728516, -0.47472840547561646, 0.5566749572753906, -0.42394566535949707)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8518751859664917, -0.15715524554252625, 0.46517500281333923, -0.1822720617055893)","(0.8436062932014465, -0.13468162715435028, 0.5002909302711487, -0.14106090366840363)","(0.0, 0.0, 0.0, 0.0)","(-0.537063479423523, 0.01989416591823101, 0.84296715259552, 0.023946575820446014)","(-0.5274068713188171, 0.06887327134609222, 0.8467204570770264, -0.012766333296895027)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.271945,"(-0.20479460060596466, 0.10457704216241837, 1.4964286088943481)","(-0.11612016707658768, 0.02302199974656105, 1.415846824645996)","(-0.08236047625541687, -0.0431310199201107, 1.4291821718215942)","(0.02144397608935833, -0.2475654035806656, 1.4584364891052246)","(0.1624014973640442, -0.5295002460479736, 1.481735110282898)","(0.03451915830373764, -0.06377086043357849, 1.3064932823181152)","(-0.27962878346443176, -0.14077706634998322, 1.5192697048187256)","(0.21701526641845703, -0.4953855872154236, 1.4223319292068481)","(0.09964768588542938, -0.5376951694488525, 1.4689040184020996)","(-0.07376884669065475, -0.29599907994270325, 1.1523830890655518)","(-0.26694998145103455, -0.4379400312900543, 1.1072049140930176)","(-0.3289211392402649, -0.4538068175315857, 1.112155556678772)","(-0.405435711145401, -0.4534494876861572, 1.0903818607330322)","(-0.33342698216438293, -0.45851457118988037, 1.0687369108200073)","(-0.3068409562110901, -0.4267008602619171, 1.4695106744766235)","(-0.2841949760913849, -0.455742210149765, 1.134790301322937)","(-0.27226582169532776, -0.45220711827278137, 1.0935466289520264)","(-0.2195780724287033, -0.42510730028152466, 1.07431960105896)","(-0.21584318578243256, -0.40905237197875977, 1.065500020980835)","(0.2502148151397705, -0.7841312289237976, 1.2718874216079712)","(0.2957746684551239, -1.1459696292877197, 1.1248961687088013)","(0.23901104927062988, -1.1829530000686646, 0.9998809695243835)","(0.07984793186187744, -0.7950888872146606, 1.4737017154693604)","(0.052410442382097244, -1.218539834022522, 1.5347323417663574)","(-0.00827360525727272, -1.273123025894165, 1.4233413934707642)"
2022-12-05 11:49:01.271945,"(0.0, 0.0, 0.0, 0.0)","(-0.19422690570354462, 0.9264571070671082, -0.15468430519104004, -0.28288859128952026)","(-0.20140108466148376, 0.9266018271446228, -0.13115787506103516, -0.28921303153038025)","(-0.21376767754554749, 0.9449641108512878, -0.0911053717136383, -0.2303171157836914)","(-0.21923068165779114, 0.95792156457901, -0.07703707367181778, -0.16849158704280853)","(0.6200264692306519, 0.6477527618408203, -0.4195505380630493, -0.14128296077251434)","(0.8381572365760803, -0.5069936513900757, -0.05266757309436798, 0.19410322606563568)","(0.4529261589050293, 0.8138496279716492, -0.31647738814353943, -0.17985749244689941)","(0.7476628422737122, -0.6565278768539429, 0.06673678010702133, -0.07428067177534103)","(0.9216701984405518, -0.1306920200586319, -0.19711486995220184, -0.30755379796028137)","(0.871163010597229, -0.45706960558891296, 0.17890730500221252, -0.012428771704435349)","(0.7808707356452942, -0.597389817237854, 0.11784893274307251, 0.13956387341022491)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7332479357719421, 0.023431044071912766, -0.672898530960083, -0.09489960223436356)","(0.6738051772117615, -0.2314446121454239, 0.2985093593597412, -0.6350685954093933)","(-0.5824766159057617, 0.1851179450750351, -0.34596407413482666, 0.7118716239929199)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8342477083206177, -0.07596265524625778, 0.49514147639274597, -0.23042431473731995)","(0.8551307320594788, -0.04153554514050484, 0.47840070724487305, -0.19534355401992798)","(0.0, 0.0, 0.0, 0.0)","(-0.5502002835273743, 0.028890231624245644, 0.8340988159179688, 0.026911290362477303)","(-0.5286523699760437, 0.07755532115697861, 0.8452209830284119, -0.010647390969097614)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.316824,"(-0.21219000220298767, 0.09704213589429855, 1.4955083131790161)","(-0.1230049878358841, 0.016685623675584793, 1.413225769996643)","(-0.08734680712223053, -0.04859800264239311, 1.4264016151428223)","(0.020780589431524277, -0.25096583366394043, 1.4551509618759155)","(0.16800661385059357, -0.5311933159828186, 1.4760470390319824)","(0.030838847160339355, -0.06651949882507324, 1.303571105003357)","(-0.2864571511745453, -0.14706799387931824, 1.5166025161743164)","(0.2218157947063446, -0.4961332678794861, 1.417798638343811)","(0.1059216558933258, -0.5405070185661316, 1.462599754333496)","(-0.07618869096040726, -0.30369260907173157, 1.1479910612106323)","(-0.2707079350948334, -0.4441089630126953, 1.104294776916504)","(-0.33293408155441284, -0.4555971622467041, 1.1120580434799194)","(-0.4086505174636841, -0.455366313457489, 1.0896774530410767)","(-0.33122503757476807, -0.4629630744457245, 1.068894624710083)","(-0.31357714533805847, -0.4329078495502472, 1.4668364524841309)","(-0.2713295817375183, -0.46947982907295227, 1.1346834897994995)","(-0.25553858280181885, -0.45589086413383484, 1.091652274131775)","(-0.22154560685157776, -0.43374258279800415, 1.0706076622009277)","(-0.19508372247219086, -0.4333096444606781, 1.0723999738693237)","(0.24784012138843536, -0.7857081294059753, 1.2674647569656372)","(0.28484046459198, -1.1485742330551147, 1.1205737590789795)","(0.2283245325088501, -1.1856204271316528, 0.9956956505775452)","(0.08332940191030502, -0.7978436946868896, 1.4692747592926025)","(0.051864031702280045, -1.219892144203186, 1.5329935550689697)","(-0.008426684886217117, -1.2748088836669922, 1.4216777086257935)"
2022-12-05 11:49:01.316824,"(0.0, 0.0, 0.0, 0.0)","(-0.2076525092124939, 0.9237768054008484, -0.15746928751468658, -0.2805712819099426)","(-0.21156077086925507, 0.9247317910194397, -0.1329149752855301, -0.2871354818344116)","(-0.22454498708248138, 0.9434614181518555, -0.08894480019807816, -0.22704380750656128)","(-0.23000980913639069, 0.9565756916999817, -0.07366901636123657, -0.1631910800933838)","(0.6140441298484802, 0.6549274921417236, -0.4186059534549713, -0.13707247376441956)","(0.8385215997695923, -0.5062853693962097, -0.04739166423678398, 0.19573146104812622)","(0.4465268850326538, 0.8191126585006714, -0.31373608112335205, -0.176742285490036)","(0.7538595199584961, -0.648523211479187, 0.06502534449100494, -0.08297717571258545)","(0.9246034622192383, -0.12830781936645508, -0.19043564796447754, -0.3039405047893524)","(0.8650417923927307, -0.46052297949790955, 0.19903668761253357, 0.00238727405667305)","(0.7570772767066956, -0.6126996874809265, 0.13013207912445068, 0.18573816120624542)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7540431022644043, 0.020570509135723114, -0.6495160460472107, -0.095523901283741)","(0.5093543529510498, -0.42539656162261963, 0.5429992079734802, -0.5145363807678223)","(-0.37366342544555664, 0.41504526138305664, -0.46718138456344604, 0.6854594945907593)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8370679020881653, -0.08449014276266098, 0.4916039705276489, -0.2247316837310791)","(0.853621244430542, -0.05195290595293045, 0.48243170976638794, -0.18944989144802094)","(0.0, 0.0, 0.0, 0.0)","(-0.5538758039474487, 0.035021960735321045, 0.8313480615615845, 0.02924850955605507)","(-0.5313482880592346, 0.08286336809396744, 0.843047022819519, -0.008623252622783184)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.360709,"(-0.24780409038066864, 0.031238023191690445, 1.4966120719909668)","(-0.13042722642421722, 0.007988430559635162, 1.4101738929748535)","(-0.09330165386199951, -0.05715962126851082, 1.422654151916504)","(0.019823413342237473, -0.25884175300598145, 1.4491230249404907)","(0.17510555684566498, -0.5377843976020813, 1.466722011566162)","(0.025156380608677864, -0.06844481825828552, 1.2990015745162964)","(-0.29381686449050903, -0.15570077300071716, 1.513494610786438)","(0.2266034483909607, -0.49996286630630493, 1.4147027730941772)","(0.11557778716087341, -0.5504776239395142, 1.4443327188491821)","(-0.07704409211874008, -0.306918203830719, 1.1457633972167969)","(-0.2697502076625824, -0.4493914246559143, 1.100202202796936)","(-0.3311978876590729, -0.45771417021751404, 1.1126346588134766)","(-0.3850996196269989, -0.4368848204612732, 1.118285059928894)","(-0.31151875853538513, -0.48615384101867676, 1.0920000076293945)","(-0.32083553075790405, -0.4414244592189789, 1.4637166261672974)","(-0.27054256200790405, -0.4684991240501404, 1.1317225694656372)","(-0.24253733456134796, -0.4519921541213989, 1.0893841981887817)","(-0.208778977394104, -0.4233466684818268, 1.0708744525909424)","(-0.19330985844135284, -0.43076083064079285, 1.0690001249313354)","(0.24956132471561432, -0.7873398065567017, 1.2579301595687866)","(0.2829466760158539, -1.147611141204834, 1.1030133962631226)","(0.22659817337989807, -1.1838752031326294, 0.9778569936752319)","(0.08461174368858337, -0.8483591675758362, 1.468261480331421)","(0.050296612083911896, -1.223851203918457, 1.5366586446762085)","(-0.010466255247592926, -1.2796672582626343, 1.4265774488449097)"
2022-12-05 11:49:01.360709,"(0.0, 0.0, 0.0, 0.0)","(-0.21778762340545654, 0.9221165180206299, -0.15507902204990387, -0.2796786427497864)","(-0.2227824479341507, 0.9225881695747375, -0.1308160424232483, -0.2865068316459656)","(-0.2397010624408722, 0.9467699527740479, -0.07959885150194168, -0.19958482682704926)","(-0.24609021842479706, 0.961277186870575, -0.05685233324766159, -0.11024312674999237)","(0.60064297914505, 0.6695100665092468, -0.4148595929145813, -0.13738882541656494)","(0.8379757404327393, -0.5068085193634033, -0.045658502727746964, 0.1971219927072525)","(0.4307290315628052, 0.8378440141677856, -0.291464626789093, -0.16594672203063965)","(0.7681463360786438, -0.6151782870292664, 0.08838652819395065, -0.15393079817295074)","(0.9287481307983398, -0.12416558712720871, -0.1820315569639206, -0.29811784625053406)","(0.7237564325332642, -0.42199474573135376, 0.5178739428520203, 0.17292647063732147)","(0.6473895311355591, -0.4893275499343872, 0.3829970061779022, 0.44131460785865784)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7607537508010864, 0.019731707870960236, -0.6416467428207397, -0.09567517042160034)","(-0.5505901575088501, 0.36803483963012695, -0.48686328530311584, 0.5695303678512573)","(-0.32960784435272217, 0.3083454370498657, -0.4865573048591614, 0.7480264902114868)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8179897665977478, -0.10152650624513626, 0.5184121131896973, -0.22767052054405212)","(0.8521944284439087, -0.061122357845306396, 0.4810860753059387, -0.19643054902553558)","(0.0, 0.0, 0.0, 0.0)","(-0.6147598028182983, 0.06325166672468185, 0.7860092520713806, 0.01609358936548233)","(-0.5316128730773926, 0.0998624712228775, 0.841021716594696, -0.009886677376925945)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.408651,"(-0.2501501142978668, 0.034173060208559036, 1.495726466178894)","(-0.1359010934829712, 0.0006729028536938131, 1.4074726104736328)","(-0.09738107025623322, -0.06356709450483322, 1.4194632768630981)","(0.02000214345753193, -0.26272428035736084, 1.4444959163665771)","(0.18164631724357605, -0.5377477407455444, 1.4596920013427734)","(0.020201269537210464, -0.07087726891040802, 1.293473243713379)","(-0.2992444932460785, -0.1629621386528015, 1.5107487440109253)","(0.23463092744350433, -0.4996306300163269, 1.4065711498260498)","(0.11969023197889328, -0.5502229332923889, 1.4406228065490723)","(-0.07895207405090332, -0.3111112117767334, 1.141671061515808)","(-0.27043718099594116, -0.45545077323913574, 1.0971624851226807)","(-0.33390939235687256, -0.4591100513935089, 1.1117699146270752)","(-0.3902589976787567, -0.44005081057548523, 1.1112421751022339)","(-0.34141460061073303, -0.46140265464782715, 1.0706363916397095)","(-0.3261866271495819, -0.44858837127685547, 1.460960030555725)","(-0.27094322443008423, -0.4683343470096588, 1.129140019416809)","(-0.23924429714679718, -0.45279327034950256, 1.0872411727905273)","(-0.20628651976585388, -0.42180830240249634, 1.0660091638565063)","(-0.27224022150039673, -0.46738100051879883, 1.0683104991912842)","(0.34256961941719055, -0.7612855434417725, 1.2392065525054932)","(0.4790395498275757, -1.0903970003128052, 1.0712915658950806)","(0.42803049087524414, -1.129177212715149, 0.943135678768158)","(0.08976735174655914, -0.8489464521408081, 1.4612230062484741)","(0.05683024600148201, -1.2254431247711182, 1.5255122184753418)","(-0.003562025725841522, -1.2812986373901367, 1.415305733680725)"
2022-12-05 11:49:01.408651,"(0.0, 0.0, 0.0, 0.0)","(-0.2285994589328766, 0.9189178347587585, -0.15593677759170532, -0.28109797835350037)","(-0.2332788109779358, 0.9193510413169861, -0.1316685974597931, -0.28816327452659607)","(-0.25087013840675354, 0.9420244097709656, -0.08058109879493713, -0.20775170624256134)","(-0.2569907009601593, 0.9566577672958374, -0.058180004358291626, -0.12400323897600174)","(0.5881449580192566, 0.6779909729957581, -0.41865941882133484, -0.1383400410413742)","(0.8383842706680298, -0.5057967305183411, -0.04219523072242737, 0.19874857366085052)","(0.4327356815338135, 0.8369349241256714, -0.29371899366378784, -0.1612728387117386)","(0.7677829265594482, -0.6232344508171082, 0.07070134580135345, -0.1307269185781479)","(0.9305029511451721, -0.11932581663131714, -0.1823553740978241, -0.2944014370441437)","(0.8865008354187012, -0.44872912764549255, 0.10014747083187103, -0.05223773419857025)","(0.7258963584899902, -0.6616746187210083, 0.033492617309093475, 0.18476852774620056)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7646278142929077, 0.019271664321422577, -0.6370272636413574, -0.09575570374727249)","(0.4544721841812134, 0.5988539457321167, -0.5681149959564209, -0.33477509021759033)","(0.4932449162006378, 0.7602068781852722, -0.33894461393356323, -0.252807080745697)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.791037917137146, -0.0032567083835601807, 0.5216552019119263, -0.31956881284713745)","(0.8487180471420288, 0.056996189057826996, 0.44437533617019653, -0.2809978723526001)","(0.0, 0.0, 0.0, 0.0)","(-0.5978944897651672, 0.05729407072067261, 0.7992905974388123, 0.0193452350795269)","(-0.5321685671806335, 0.09424979984760284, 0.8413324356079102, -0.008556361310184002)","(0.0, 0.0, 0.0, 0.0)"
